Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 02/04  10:00:00,0.955221931863,5.59122592532,0.0,4.43417971656,0.11872725676,0.11872725676,0.11872725676,0.0973144732719,0.0201624582272,0.37497357455,0.328696169054,1.13440436509
 02/04  11:00:00,0.945163578458,4.89475043614,0.0,3.87304094042,0.103702500929,0.103702500929,0.103702500929,0.0778515511019,0.0161299608809,0.395705006816,0.336426558731,0.998535153383
 02/04  12:00:00,0.913075972587,2.90377309398,0.0,2.00542444666,0.0536961869863,0.0536961869863,0.0536961869863,0.0778515511019,0.0161299608809,0.413520643025,0.336529630593,0.875167204992
 02/04  13:00:00,0.864794882977,1.73867808954,0.0,0.935200292541,0.0250404296514,0.0250404296514,0.0250404296514,0.0778515511019,0.0161299608809,0.39956426318,0.330860678163,0.780686853703
 02/04  14:00:00,0.823037245067,1.12148749867,0.0,0.375809593658,0.0100624794147,0.0100624794147,0.0100624794147,0.0778515511019,0.0161299608809,0.361343598785,0.342301654885,0.722098863674
 02/04  15:00:00,0.80949283874,0.730423451971,0.0,0.0387158767506,0.00103663589062,0.00103663589062,0.00103663589062,0.0827172644472,0.0171380816544,0.331676763602,0.361576093145,0.66680083719
 02/04  16:00:00,0.85433040969,0.699251051754,0.0,0.0,0.0,0.0,0.0,0.0973144732719,0.0201624582272,0.339830371887,0.381675106305,0.672959817168
 02/04  17:00:00,1.03843336983,0.774921614045,0.0,0.0,0.0,0.0,0.0,0.150837388859,0.0312518152405,0.389541408607,0.45145475712,0.743823691419
 02/04  18:00:00,1.4216285025,1.85996723082,0.0,0.93702157208,0.0250891952715,0.0250891952715,0.0250891952715,0.291943351027,0.0604873746817,0.48031520192,0.548445379597,0.885166652739
 02/04  19:00:00,1.69268515541,1.6033558928,0.0,0.537834291358,0.0144007672413,0.0144007672413,0.0144007672413,0.501169368817,0.103836653457,0.432484217059,0.595446148832,1.0245050035
 02/04  20:00:00,1.78290953937,2.14612491207,0.0,1.04993461194,0.0281124952576,0.0281124952576,0.0281124952576,0.642275330985,0.133072212898,0.349483984996,0.61461751523,1.05385310547
 02/04  21:00:00,1.72485239519,2.53994636786,0.0,1.51808431103,0.0406474246197,0.0406474246197,0.0406474246197,0.598483842089,0.123999111684,0.310626769787,0.635747247013,0.978069365781
 02/04  22:00:00,1.59108053521,3.22937451121,0.0,2.30987282787,0.0618479362244,0.0618479362244,0.0618479362244,0.496303655472,0.102828532683,0.293847511999,0.620904898834,0.876731389747
 02/04  23:00:00,1.31527993531,3.82597012891,0.0,3.06733206467,0.0821292651378,0.0821292651378,0.0821292651378,0.369794902129,0.0766173355626,0.234076814023,0.537313618463,0.721625856326
